tempo,quantidadePAs,articulation_points_percentage,density,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,number_of_cars,
122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1720,31.0000
123,1.0000,0.0345,0.0937,10.0000,0.3673,0.4011,1.0000,0.0000,1.0000,0.0000,10.3448,29.0000
124,1.0000,0.0323,0.0184,4.0000,0.1633,0.1468,1.0000,0.0000,1.0000,0.0000,6.6667,31.0000
125,1.0000,0.0370,0.0197,4.0000,0.1603,0.1589,1.0000,0.0000,1.0000,0.0000,7.4074,27.0000
126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4483,30.0000
127,1.0000,0.0345,0.0238,3.5000,0.1379,0.3999,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7431,23.0000
129,1.0000,0.0385,0.0100,4.0000,0.1600,0.5236,1.0000,0.0000,1.0000,0.0000,2.7692,26.0000
130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6980,27.0000
131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9261,29.0000
132,1.0000,0.0303,0.0141,4.0000,0.1667,0.2317,1.0000,0.0000,1.0000,0.0000,4.9242,33.0000
133,1.0000,0.0323,0.0166,2.8000,0.1157,0.1146,1.0000,0.0000,1.0000,0.0000,5.3763,31.0000
134,1.0000,0.0345,0.0159,5.0000,0.1944,0.3377,1.0000,0.0000,1.0000,0.0000,6.1576,29.0000
135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3678,30.0000
136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8391,30.0000
137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7101,24.0000
138,1.0000,0.0435,0.0346,4.0000,0.1970,0.3880,1.0000,0.0000,1.0000,0.0000,5.1383,23.0000
139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0460,30.0000
140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7121,33.0000
141,1.0000,0.0303,0.0071,2.5000,0.0917,0.0000,1.0000,0.0000,1.0000,0.0000,2.8409,33.0000
142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6210,32.0000
143,1.0000,0.0323,0.0069,3.0000,0.1067,0.0000,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
144,1.0000,0.0323,0.0138,6.0000,0.2042,0.3679,1.0000,0.0000,1.0000,0.0000,5.3763,31.0000
145,1.0000,0.0333,0.0066,3.6667,0.1264,0.1394,1.0000,0.0000,1.0000,0.0000,5.5172,30.0000
146,1.0000,0.0345,0.0088,3.0000,0.1159,0.0001,1.0000,0.0000,1.0000,0.0000,4.1872,29.0000
147,1.0000,0.0417,0.0356,5.0000,0.2236,0.5424,2.0000,1122.4002,1.0000,0.0000,5.4348,24.0000
148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6923,26.0000
149,1.0000,0.0323,0.0129,2.6000,0.0961,0.2055,1.0000,0.0000,1.0000,0.0000,4.3011,31.0000
150,1.0000,0.0345,0.0132,2.5000,0.1134,0.3440,1.5000,51.2867,1.0000,0.0000,3.6946,29.0000
151,1.0000,0.0385,0.0089,2.3333,0.1127,0.0567,1.0000,0.0000,1.0000,0.0000,6.7692,26.0000
152,1.0000,0.0333,0.0246,3.0000,0.1814,0.1495,1.0000,0.0000,1.0000,0.0000,6.2069,30.0000
153,1.0000,0.0323,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,3.0108,31.0000
154,1.0000,0.0345,0.0060,2.2500,0.0881,0.2365,1.0000,0.0000,1.0000,0.0000,3.2020,29.0000
155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,25.0000
156,1.0000,0.0400,0.0290,4.0000,0.1875,0.3777,1.0000,0.0000,1.0000,0.0000,6.0000,25.0000
157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5584,27.0000
158,1.0000,0.0333,0.0468,3.0000,0.1649,0.1920,1.0000,0.0000,1.0000,0.0000,4.1379,30.0000
159,1.0000,0.0370,0.0123,3.0000,0.1264,0.1358,1.0000,0.0000,1.0000,0.0000,5.9829,27.0000
160,1.0000,0.0312,0.0179,5.0000,0.1877,0.3224,1.0000,0.0000,1.0000,0.0000,4.2339,32.0000
161,1.0000,0.0357,0.0349,3.5000,0.1650,0.4412,1.0000,0.0000,1.0000,0.0000,3.1746,28.0000
162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2381,21.0000
163,1.0000,0.0370,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,2.8490,27.0000
164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9570,31.0000
165,1.0000,0.0333,0.0160,2.5000,0.1207,0.2210,1.5000,150.8525,1.0000,0.0000,3.2184,30.0000
166,1.0000,0.0323,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,2.7957,31.0000
167,1.0000,0.0357,0.0085,4.0000,0.1481,0.5236,1.0000,0.0000,1.0000,0.0000,2.6455,28.0000
168,1.0000,0.0345,0.0093,3.0000,0.1250,0.1346,1.0000,0.0000,1.0000,0.0000,4.1872,29.0000
169,1.0000,0.0370,0.0062,3.0000,0.1154,0.6116,1.0000,0.0000,1.0000,0.0000,2.8490,27.0000
170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7037,28.0000
171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5217,24.0000
172,1.0000,0.0357,0.0095,2.6667,0.1208,0.0599,1.0000,0.0000,1.0000,0.0000,8.2011,28.0000
173,1.0000,0.0333,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,2.0690,30.0000
174,1.0000,0.0357,0.0228,3.0000,0.1556,0.2384,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
175,1.0000,0.0385,0.0244,3.0000,0.1450,0.4613,1.3333,75.4262,1.0000,0.0000,4.6154,26.0000
176,1.0000,0.0333,0.0025,2.0000,0.0690,0.7071,2.0000,313.1375,1.0000,0.0000,1.1494,30.0000
177,1.0000,0.0345,0.0062,2.6667,0.1012,0.1054,1.6667,263.0905,1.0000,0.0000,4.9261,29.0000
178,1.0000,0.0333,0.0238,4.0000,0.1856,0.1028,1.0000,0.0000,1.0000,0.0000,11.2644,30.0000
179,1.0000,0.0333,0.0037,2.5000,0.0862,0.3058,1.5000,175.4739,1.0000,0.0000,3.2184,30.0000
180,1.0000,0.0323,0.0138,3.0000,0.1485,0.1792,1.0000,0.0000,1.0000,0.0000,4.5161,31.0000
181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6650,29.0000
