tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
542,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
543,3,0.0111,2.0000,0.0965,0.0000,1.0000,0.0000,16.0000,1.3333,1.7436,8.6667
544,4,0.0349,3.5000,0.1688,0.0856,1.0000,0.0000,16.0000,1.5000,2.3690,8.0000
545,3,0.0229,3.0000,0.1241,0.0000,1.6667,301.4964,13.0000,1.6667,3.2841,9.6667
546,1,0.0076,4.0000,0.1212,0.0000,1.0000,0.0000,20.0000,2.0000,4.8128,34.0000
547,1,0.0062,3.0000,0.1154,0.6116,1.0000,0.0000,17.0000,1.0000,3.9886,27.0000
548,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,16.0000,1.0000,7.8818,29.0000
549,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
550,2,0.0117,2.5000,0.1173,0.4731,1.0000,0.0000,18.0000,1.5000,1.6923,13.0000
551,3,0.0066,2.6667,0.1037,0.3767,1.0000,0.0000,18.0000,1.0000,1.0582,9.3333
552,2,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,15.0000,1.0000,1.9481,11.0000
553,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
554,4,0.0168,2.2500,0.1168,0.0000,1.0000,0.0000,12.0000,1.5000,2.0833,6.0000
555,1,0.0346,3.0000,0.2301,0.1394,1.0000,0.0000,15.0000,1.0000,9.4862,23.0000
556,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
557,1,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,17.0000,1.0000,3.0303,22.0000
558,5,0.0095,2.8000,0.1140,0.0828,1.0000,0.0000,15.0000,1.2000,1.1330,5.8000
559,3,0.0061,2.6667,0.0963,0.1540,1.0000,0.0000,18.0000,1.0000,1.4337,10.3333
560,3,0.0028,2.0000,0.0741,0.4082,1.3333,211.8489,19.0000,1.0000,0.8818,9.3333
561,1,0.0246,4.0000,0.1731,0.3777,1.0000,0.0000,16.0000,2.0000,4.8433,27.0000
562,1,0.0060,4.0000,0.1250,0.5236,1.0000,0.0000,17.0000,1.0000,4.9242,33.0000
563,2,0.0091,3.5000,0.1458,0.2618,1.0000,0.0000,13.0000,1.0000,3.3333,12.5000
564,2,0.0750,5.5000,0.2788,0.2293,1.0000,0.0000,16.0000,3.5000,4.4615,13.0000
565,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
566,1,0.0167,3.0000,0.1600,0.0000,1.0000,0.0000,14.0000,1.0000,9.2308,26.0000
567,2,0.0057,3.0000,0.1111,0.0000,1.0000,0.0000,11.0000,1.0000,6.4815,14.0000
568,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
569,2,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,15.0000,1.0000,3.0000,12.5000
570,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
571,1,0.0119,4.0000,0.1739,0.5236,1.0000,0.0000,17.0000,1.0000,3.9855,24.0000
572,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
573,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
574,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
575,5,0.0111,2.2000,0.1008,0.2307,1.0000,0.0000,17.2000,1.2000,0.6268,5.4000
576,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
577,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
578,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
579,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
580,4,0.0242,2.7500,0.1405,0.1542,1.0000,0.0000,16.0000,1.5000,1.3846,6.5000
581,2,0.0198,4.0000,0.1739,0.4034,1.0000,0.0000,16.0000,1.0000,2.7174,12.0000
582,2,0.0119,3.0000,0.1391,0.0000,1.0000,0.0000,15.0000,1.0000,2.7174,12.0000
583,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,17.0000,1.0000,9.8925,31.0000
584,1,0.0407,8.0000,0.3457,0.3766,1.0000,0.0000,15.0000,1.0000,10.4615,26.0000
585,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
586,1,0.0067,3.0000,0.1200,0.0000,1.0000,0.0000,14.0000,1.0000,9.5385,26.0000
587,2,0.0435,3.0000,0.1788,0.2359,1.0000,0.0000,14.0000,2.5000,3.4420,12.0000
588,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
589,4,0.0203,3.0000,0.1203,0.0000,1.0000,0.0000,21.0000,1.7500,1.1345,8.7500
590,3,0.0056,2.0000,0.0867,0.4010,1.0000,0.0000,20.0000,1.0000,0.7179,8.6667
591,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
592,1,0.0286,4.0000,0.2333,0.2428,1.0000,0.0000,10.0000,1.0000,12.5541,22.0000
593,1,0.0053,2.0000,0.1000,0.0000,1.0000,0.0000,15.0000,1.0000,5.7143,21.0000
594,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
595,3,0.0089,2.3333,0.1049,0.0000,1.0000,0.0000,17.0000,1.3333,1.4359,8.6667
596,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
597,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
598,3,0.0057,2.6667,0.0966,0.0001,1.0000,0.0000,18.0000,1.0000,1.2261,10.0000
599,2,0.0100,3.0000,0.1280,0.0000,1.0000,0.0000,17.0000,1.0000,2.9231,13.0000
600,1,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,19.0000,1.0000,4.2735,27.0000
601,4,0.0040,2.5000,0.0755,0.0000,1.0000,0.0000,21.0000,1.2500,1.0886,9.2500
602,3,0.0644,4.3333,0.1786,0.0941,1.0000,0.0000,13.0000,2.6667,3.3333,12.0000
603,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
604,1,0.0079,3.0000,0.1304,0.6116,1.0000,0.0000,17.0000,1.0000,3.6232,24.0000
605,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
606,3,0.0105,2.3333,0.1140,0.3154,1.0000,0.0000,16.0000,1.3333,1.2077,8.0000
607,2,0.0095,3.0000,0.1429,0.2618,1.5000,203.4903,16.0000,1.0000,2.1645,11.0000
608,3,0.0127,2.3333,0.1249,0.3154,1.0000,0.0000,12.0000,1.3333,1.8759,7.3333
609,1,0.0181,3.0000,0.1667,0.2316,2.0000,447.9811,15.0000,1.0000,6.3333,25.0000
610,1,0.0237,4.0000,0.1937,0.0000,1.0000,0.0000,14.0000,1.0000,8.6957,24.0000
611,3,0.0032,2.0000,0.0657,0.0000,1.3333,101.8067,24.0000,1.0000,0.7130,11.3333
612,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
613,2,0.0034,2.0000,0.0643,0.0000,1.0000,0.0000,17.0000,1.0000,3.7302,18.0000
614,1,0.0135,4.0000,0.1502,0.1655,1.0000,0.0000,17.0000,1.0000,7.1124,38.0000
615,2,0.0027,2.5000,0.0735,0.0000,1.0000,0.0000,16.0000,1.0000,3.6134,17.5000
616,1,0.0115,5.0000,0.1667,0.5290,1.0000,0.0000,21.0000,1.0000,3.2258,31.0000
617,3,0.0122,2.3333,0.1113,0.2293,1.0000,0.0000,16.0000,1.3333,1.3333,8.6667
618,4,0.0136,3.7500,0.1367,0.2266,1.0000,0.0000,20.0000,1.7500,1.0417,8.2500
619,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
620,7,0.0115,3.4286,0.1181,0.1467,1.1429,67.2806,20.0000,1.4286,0.6002,5.0000
621,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,18.0000,1.0000,4.7619,28.0000
622,2,0.0034,2.5000,0.0833,0.0000,1.0000,0.0000,19.0000,1.0000,1.8280,15.5000
623,2,0.0079,2.5000,0.1071,0.0000,1.0000,0.0000,17.0000,1.0000,3.5714,14.5000
624,1,0.0017,2.0000,0.0571,0.0000,1.0000,0.0000,22.0000,1.0000,4.9206,36.0000
625,2,0.0056,2.5000,0.0815,0.0000,1.0000,0.0000,24.0000,1.5000,1.5766,18.5000
626,2,0.0074,3.0000,0.1103,0.5651,1.0000,0.0000,21.0000,1.0000,1.3793,15.0000
627,3,0.0089,2.3333,0.1049,0.3154,1.3333,194.8691,16.0000,1.3333,1.3333,8.6667
628,1,0.0114,5.0000,0.1515,0.5526,1.0000,0.0000,25.0000,2.0000,2.4955,34.0000
629,2,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,14.0000,1.0000,4.1872,14.5000
630,4,0.0100,2.5000,0.1081,0.0000,1.0000,0.0000,14.0000,1.2500,1.7806,6.7500
631,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,20.0000,1.0000,3.9409,29.0000
632,3,0.0062,2.6667,0.1012,0.1745,1.3333,214.7616,15.0000,1.0000,1.8062,9.6667
633,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
634,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
635,3,0.0088,3.3333,0.1210,0.1778,1.0000,0.0000,18.0000,1.3333,1.3957,9.6667
636,2,0.0040,2.5000,0.0893,0.0000,1.0000,0.0000,15.0000,1.0000,4.3103,14.5000
637,3,0.0029,2.3333,0.0753,0.2039,1.0000,0.0000,23.0000,1.0000,0.7392,10.6667
638,1,0.0053,2.0000,0.1000,0.0000,1.0000,0.0000,16.0000,1.0000,3.8095,21.0000
639,3,0.0479,3.0000,0.2013,0.4613,1.0000,0.0000,12.0000,1.6667,1.9493,6.3333
640,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
641,3,0.0175,2.0000,0.1206,0.5258,1.0000,0.0000,17.0000,1.3333,0.7937,7.0000
642,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
643,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
644,3,0.0159,2.0000,0.1149,0.0000,1.0000,0.0000,14.0000,1.3333,1.7316,7.3333
645,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
646,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
647,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,19.0000,1.0000,4.2735,27.0000
648,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
649,1,0.0138,7.0000,0.2333,0.3850,1.0000,0.0000,17.0000,1.0000,7.3118,31.0000
650,3,0.0097,2.3333,0.1093,0.3154,1.0000,0.0000,16.0000,1.3333,1.3333,8.3333
651,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
652,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
653,4,0.0325,3.2500,0.1122,0.0000,1.0000,0.0000,13.0000,2.7500,2.8529,9.2500
654,1,0.0568,8.0000,0.2619,0.3982,1.0000,0.0000,17.0000,5.0000,8.9127,34.0000
655,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
656,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
657,1,0.0133,4.0000,0.1600,0.0000,1.0000,0.0000,16.0000,2.0000,7.0769,26.0000
658,3,0.0153,4.0000,0.1540,0.0828,1.0000,0.0000,16.0000,1.0000,2.4866,10.6667
659,2,0.0361,3.0000,0.1223,0.0344,1.0000,0.0000,13.0000,1.5000,3.5038,16.5000
660,1,0.0053,3.0000,0.0941,0.0001,1.0000,0.0000,21.0000,1.0000,3.8655,35.0000
661,1,0.0132,6.0000,0.2143,0.0000,1.0000,0.0000,13.0000,1.0000,10.5911,29.0000
662,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
663,3,0.0047,2.0000,0.0802,0.0000,1.0000,0.0000,17.0000,1.0000,1.5873,9.3333
664,2,0.0151,4.0000,0.1475,0.4101,1.0000,0.0000,21.0000,1.5000,1.8145,16.0000
665,5,0.0106,2.6000,0.0963,0.2001,1.4000,217.9236,19.0000,1.8000,0.7130,6.8000
666,6,0.0131,2.3333,0.1012,0.1307,1.1667,73.8626,20.0000,1.5000,0.5364,5.0000
667,4,0.0585,2.5000,0.1761,0.2027,1.2500,92.9699,12.0000,1.7500,1.5789,5.0000
668,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
669,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
670,2,0.0054,2.5000,0.1042,0.0000,1.0000,0.0000,15.0000,1.0000,2.8333,12.5000
671,2,0.0049,3.0000,0.1034,0.0000,1.0000,0.0000,18.0000,1.0000,2.0690,15.0000
672,4,0.0165,3.2500,0.1055,0.0000,1.0000,0.0000,19.0000,1.7500,1.3141,10.0000
673,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,20.0000,1.0000,4.9911,34.0000
674,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
675,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
676,1,0.0065,2.0000,0.1111,0.0000,1.0000,0.0000,10.0000,1.0000,10.5263,19.0000
677,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,13.0000,1.0000,6.3241,23.0000
678,3,0.0079,2.0000,0.1032,0.4010,1.0000,0.0000,17.0000,1.0000,0.8658,7.3333
679,5,0.0333,2.2000,0.1171,0.2749,1.0000,0.0000,14.0000,1.8000,0.9231,5.2000
680,5,0.0411,4.8000,0.2306,0.1531,1.2000,82.1009,8.2000,1.2000,2.5362,4.8000
681,2,0.0714,6.0000,0.2618,0.2340,1.0000,0.0000,17.0000,4.5000,4.0230,15.0000
682,3,0.0072,2.3333,0.0987,0.1582,1.0000,0.0000,15.0000,1.0000,1.7094,9.0000
683,5,0.0206,2.6000,0.1345,0.1518,1.0000,0.0000,12.0000,1.4000,1.2319,4.8000
684,2,0.0077,3.0000,0.1192,0.2374,1.0000,0.0000,16.0000,1.0000,2.2792,13.5000
685,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
686,2,0.0291,5.0000,0.2149,0.2715,1.0000,0.0000,17.0000,1.5000,3.0788,14.5000
687,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,17.0000,1.0000,8.7344,34.0000
688,5,0.0043,3.6000,0.0950,0.0698,1.0000,0.0000,19.0000,1.0000,1.0513,8.0000
689,4,0.0113,2.7500,0.1008,0.1434,1.2500,58.8558,20.0000,1.0000,0.8824,8.7500
690,3,0.0081,2.6667,0.0938,0.1259,1.3333,174.0681,20.0000,1.3333,1.3889,11.0000
691,2,0.0333,3.0000,0.1425,0.0000,1.0000,0.0000,19.0000,3.0000,2.5202,16.0000
692,6,0.0378,2.8333,0.1682,0.0839,1.0000,0.0000,13.0000,1.5000,1.3027,5.0000
693,1,0.0095,3.0000,0.1429,0.0000,1.0000,0.0000,15.0000,1.0000,5.1948,22.0000
694,3,0.0444,3.0000,0.2387,0.1948,1.0000,0.0000,9.0000,1.3333,3.8889,5.3333
695,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
696,4,0.0312,3.2500,0.1377,0.1653,1.2500,143.0576,19.0000,2.0000,1.1837,8.2500
697,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
698,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
699,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
700,1,0.0053,2.0000,0.1000,0.0000,1.0000,0.0000,15.0000,1.0000,6.1905,21.0000
701,5,0.0111,2.4000,0.1098,0.1073,1.0000,0.0000,11.0000,1.2000,1.4815,5.4000
702,2,0.0114,4.0000,0.1543,0.0000,1.0000,0.0000,16.0000,1.0000,5.8201,14.0000
703,1,0.0028,2.0000,0.0741,0.0000,2.0000,717.4784,20.0000,1.0000,3.1746,28.0000
704,4,0.0395,3.2500,0.1661,0.2331,1.2500,74.4186,12.0000,1.5000,1.6798,5.7500
705,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
706,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,16.0000,1.0000,4.3478,24.0000
707,2,0.0117,3.0000,0.1579,0.0000,1.5000,261.5519,11.0000,1.0000,4.7368,10.0000
708,1,0.0791,6.0000,0.2935,0.4064,1.0000,0.0000,12.0000,4.0000,9.4203,24.0000
709,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
710,3,0.0131,2.3333,0.1049,0.0003,1.0000,0.0000,19.3333,1.0000,0.9962,10.0000
711,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,19.0000,1.0000,5.1724,29.0000
712,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
713,3,0.0343,3.3333,0.1847,0.2608,1.0000,0.0000,10.0000,1.3333,3.1401,8.0000
714,3,0.0105,2.3333,0.1170,0.1103,1.0000,0.0000,17.0000,1.0000,1.4493,8.0000
715,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,20.0000,1.0000,3.1746,28.0000
716,2,0.0159,4.0000,0.1604,0.3282,1.0000,0.0000,17.0000,1.0000,2.5862,14.5000
717,1,0.0092,4.0000,0.1538,0.0000,1.0000,0.0000,16.0000,1.0000,9.6866,27.0000
718,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,18.0000,1.0000,4.0000,25.0000
719,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
720,1,0.0065,2.0000,0.1111,0.0000,1.0000,0.0000,12.0000,1.0000,10.5263,19.0000
721,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
722,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
723,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,16.0000,1.0000,11.7241,30.0000
724,4,0.0195,5.5000,0.1948,0.1880,1.0000,0.0000,13.0000,1.5000,2.2254,8.2500
725,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,16.0000,1.0000,10.0601,37.0000
726,2,0.0172,4.0000,0.1487,0.1018,1.0000,0.0000,17.0000,1.5000,3.0108,15.5000
727,2,0.0106,4.0000,0.1531,0.2311,1.0000,0.0000,17.0000,1.0000,2.8325,14.5000
728,4,0.0163,3.7500,0.1159,0.1434,1.5000,118.6059,20.0000,1.7500,1.2421,11.0000
729,4,0.0179,3.5000,0.1034,0.0969,1.0000,0.0000,17.0000,2.2500,1.8769,9.2500
730,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
731,3,0.0209,2.6667,0.1280,0.2615,1.0000,0.0000,21.0000,1.6667,0.9700,9.3333
732,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,18.0000,1.0000,4.6667,25.0000
733,1,0.0197,4.0000,0.1552,0.4506,1.0000,0.0000,17.0000,2.0000,4.8276,30.0000
734,1,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,18.0000,1.0000,4.3077,26.0000
735,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
736,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
737,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
738,3,0.0390,3.6667,0.1798,0.2162,1.0000,0.0000,18.0000,2.0000,1.6144,9.0000
739,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
740,4,0.0154,2.0000,0.0971,0.0001,1.0000,0.0000,17.0000,1.5000,0.8547,6.7500
741,1,0.0423,4.0000,0.1838,0.0000,1.0000,0.0000,17.0000,3.0000,7.1970,33.0000
742,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
743,2,0.1056,7.5000,0.3242,0.1797,1.0000,0.0000,12.0000,3.0000,6.8548,16.0000
744,1,0.0887,9.0000,0.3310,0.4089,1.0000,0.0000,17.0000,5.0000,8.7356,30.0000
745,2,0.0509,5.0000,0.2146,0.0000,1.0000,0.0000,16.0000,2.0000,3.3251,14.5000
746,4,0.0119,2.0000,0.1050,0.0000,1.0000,0.0000,10.0000,1.2500,2.2727,5.7500
747,1,0.0870,6.0000,0.2976,0.2421,1.0000,0.0000,12.0000,4.0000,11.3333,25.0000
748,2,0.0069,3.0000,0.1095,0.0000,1.0000,0.0000,19.0000,1.0000,2.1505,15.5000
749,1,0.0143,3.0000,0.1429,0.0001,1.0000,0.0000,13.0000,1.0000,6.0606,22.0000
750,1,0.0615,5.0000,0.2396,0.3337,1.0000,0.0000,17.0000,4.0000,6.5527,27.0000
751,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,20.0000,1.0000,3.1746,28.0000
752,2,0.0057,2.0000,0.0833,0.0000,1.0000,0.0000,15.0000,1.0000,2.9101,14.0000
753,1,0.0036,2.0000,0.0833,0.0000,2.0000,425.6996,17.0000,1.0000,6.3333,25.0000
754,2,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,16.0000,1.0000,1.9481,11.0000
755,4,0.0108,2.5000,0.1134,0.1783,1.0000,0.0000,17.0000,1.2500,0.9972,6.7500
756,2,0.0108,2.5000,0.1128,0.0000,1.0000,0.0000,17.0000,1.5000,3.1339,13.5000
757,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
758,4,0.0083,2.5000,0.1087,0.2367,1.0000,0.0000,16.0000,1.2500,1.0000,6.5000
759,3,0.0095,2.3333,0.1190,0.0000,1.0000,0.0000,12.0000,1.0000,3.1746,7.3333
760,2,0.0053,2.0000,0.0804,0.0000,1.0000,0.0000,16.0000,1.0000,3.2020,14.5000
761,1,0.0053,2.0000,0.1000,0.0000,1.0000,0.0000,14.0000,1.0000,4.7619,21.0000
762,2,0.0067,3.0000,0.1200,0.2618,1.0000,0.0000,15.0000,1.0000,2.7692,13.0000
763,2,0.0067,2.0000,0.0900,0.0000,1.0000,0.0000,17.0000,1.0000,2.4615,13.0000
764,4,0.0145,2.5000,0.1001,0.1586,1.0000,0.0000,19.0000,1.2500,1.0081,8.0000
765,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
766,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,17.0000,1.0000,4.8433,27.0000
767,7,0.0292,3.8571,0.1504,0.1400,1.0000,0.0000,11.0000,2.2857,1.2385,4.5714
768,2,0.0373,5.5000,0.2221,0.2063,1.5000,192.6476,20.0000,2.5000,3.4091,16.5000
769,3,0.0232,3.6667,0.1355,0.2016,1.0000,0.0000,16.0000,1.3333,1.9571,11.0000
770,5,0.0460,2.4000,0.1450,0.0000,1.0000,0.0000,12.2000,1.6000,1.6256,5.8000
771,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
772,2,0.0211,2.5000,0.1467,0.5766,1.0000,0.0000,15.5000,1.0000,1.6667,10.5000
773,2,0.0087,2.0000,0.1023,0.0000,1.0000,0.0000,17.0000,1.0000,1.5810,11.5000
774,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
775,2,0.0148,5.0000,0.1690,0.3711,1.0000,0.0000,20.0000,1.0000,2.4138,15.0000
776,2,0.0271,4.0000,0.1940,0.1674,1.0000,0.0000,15.0000,1.5000,4.7126,15.0000
777,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
778,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,16.0000,1.0000,6.8841,24.0000
779,4,0.0037,2.0000,0.0733,0.3008,1.0000,0.0000,21.0000,1.0000,0.5747,7.5000
780,1,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,21.0000,1.0000,2.1538,26.0000
781,2,0.0152,4.0000,0.1847,0.1744,1.0000,0.0000,14.0000,1.0000,4.7431,11.5000
782,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
783,1,0.0379,6.0000,0.2045,0.4064,1.0000,0.0000,23.0000,4.0000,4.4563,34.0000
784,4,0.0050,2.2500,0.0880,0.0000,1.2500,58.7271,12.0000,1.0000,1.9841,7.0000
785,7,0.0059,2.5714,0.0892,0.0604,1.2857,92.6919,14.0000,1.1429,0.8641,4.5714
786,1,0.0645,5.0000,0.2296,0.2318,1.0000,0.0000,20.0000,5.0000,6.4516,32.0000
787,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
788,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
789,2,0.0043,2.5000,0.0926,0.0000,1.0000,0.0000,14.0000,1.0000,4.2328,14.0000
790,1,0.0145,3.0000,0.1488,0.3310,1.0000,0.0000,17.0000,1.0000,4.3333,25.0000
791,4,0.0085,2.2500,0.0948,0.1529,1.0000,0.0000,19.0000,1.2500,0.7275,7.0000
792,3,0.0077,2.0000,0.0804,0.0000,1.0000,0.0000,16.0000,1.3333,2.0072,10.3333
793,1,0.0145,5.0000,0.2083,0.4623,1.0000,0.0000,18.0000,1.0000,5.0000,25.0000
794,1,0.0106,3.0000,0.1276,0.3310,1.0000,0.0000,21.0000,1.0000,3.2020,29.0000
795,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,18.0000,1.0000,4.2328,28.0000
796,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
797,1,0.0667,4.0000,0.2314,0.2988,1.0000,0.0000,13.0000,3.0000,8.6154,26.0000
798,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,17.0000,1.0000,7.9570,31.0000
799,2,0.0308,3.5000,0.1771,0.3803,1.0000,0.0000,16.0000,2.5000,2.5000,12.5000
800,2,0.0074,3.0000,0.1103,0.5651,1.5000,206.0876,21.0000,1.0000,1.3793,15.0000
801,1,0.0200,5.0000,0.2000,0.5526,1.0000,0.0000,16.0000,2.0000,5.5385,26.0000
802,4,0.0216,2.0000,0.1148,0.4695,1.2500,19.5116,17.0000,1.5000,0.6917,5.7500
803,1,0.0109,3.0000,0.1250,0.7071,1.0000,0.0000,18.0000,1.0000,3.0000,25.0000
804,1,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,15.0000,1.0000,7.6923,27.0000
805,6,0.0043,2.6667,0.0887,0.1234,1.0000,0.0000,15.0000,1.0000,0.8065,5.3333
806,2,0.0484,4.5000,0.2091,0.2895,1.0000,0.0000,16.0000,2.0000,2.7778,14.0000
807,2,0.0283,3.5000,0.1700,0.3803,1.5000,240.1121,17.0000,2.5000,2.1538,13.0000
808,4,0.0453,3.5000,0.1696,0.3010,1.0000,0.0000,11.0000,1.7500,1.9167,6.2500
809,2,0.0040,2.5000,0.0893,0.3058,1.5000,245.8341,19.0000,1.0000,1.6010,14.5000
810,1,0.0046,3.0000,0.1000,0.0000,1.0000,0.0000,17.0000,1.0000,6.4516,31.0000
811,1,0.0613,6.0000,0.2783,0.4789,1.0000,0.0000,15.0000,2.0000,6.5217,24.0000
